Timestamp,Source,Speed,Course,Latitude,Longitude,Heading
"2024-04-27 15:00:06",Terr-AIS,5.4,78,1.260517,103.9172,Unknown
"2024-04-27 14:52:37",Terr-AIS,0.2,0,1.260873,103.9175,Unknown
"2024-04-27 14:44:06",Terr-AIS,0.7,253,1.260002,103.918,Unknown
"2024-04-27 14:41:08",Terr-AIS,3.8,69,1.259883,103.9175,Unknown
"2024-04-27 14:39:06",Terr-AIS,0.9,247,1.260017,103.9176,Unknown
"2024-04-27 14:36:08",Terr-AIS,0.8,226,1.260002,103.9174,Unknown
"2024-04-27 14:34:06",Terr-AIS,1.3,223,1.260112,103.9173,Unknown
"2024-04-27 14:31:06",Terr-AIS,1.0,236,1.260432,103.9169,Unknown
"2024-04-27 14:28:36",Terr-AIS,1.6,238,1.26078,103.917,Unknown
"2024-04-27 14:22:08",Terr-AIS,0.2,0,1.260958,103.917,Unknown
"2024-04-27 14:18:49",Terr-AIS,14.1,113,1.261003,103.9118,Unknown
"2024-04-27 14:16:00",Terr-AIS,14.9,113,1.264035,103.9009,Unknown
"2024-04-27 14:13:02",Terr-AIS,14.6,97,1.26622,103.8891,Unknown
"2024-04-27 14:10:00",Terr-AIS,14.5,88,1.267055,103.877,Unknown
"2024-04-27 14:07:19",Terr-AIS,7.1,71,1.271417,103.8672,Unknown
"2024-04-27 14:03:39",Terr-AIS,0.0,0,1.269935,103.8635,Unknown
"2024-04-27 14:01:08",Terr-AIS,5.2,313,1.269183,103.8654,Unknown
"2024-04-27 13:58:08",Terr-AIS,0.0,0,1.269113,103.8657,Unknown
"2024-04-27 13:35:36",Terr-AIS,0.1,0,1.269122,103.8657,Unknown
"2024-04-27 13:10:45",Terr-AIS,1.0,69,1.269113,103.8655,Unknown
"2024-04-27 13:08:44",Terr-AIS,4.5,141,1.2697,103.8639,Unknown
"2024-04-27 13:06:14",Terr-AIS,0.1,0,1.27021,103.8633,Unknown
"2024-04-27 13:03:17",Terr-AIS,4.9,287,1.269518,103.8648,Unknown
"2024-04-27 12:39:45",Terr-AIS,0.0,0,1.26889,103.8657,Unknown
"2024-04-27 12:36:19",Terr-AIS,3.0,13,1.269203,103.8645,Unknown
"2024-04-27 12:13:30",Terr-AIS,0.6,217,1.269135,103.8646,Unknown
"2024-04-27 12:11:30",Terr-AIS,0.2,0,1.269148,103.8646,Unknown
"2024-04-27 11:50:44",Terr-AIS,0.1,0,1.269235,103.8646,Unknown
"2024-04-27 11:48:02",Terr-AIS,2.2,122,1.269738,103.8636,Unknown
"2024-04-27 11:44:36",Terr-AIS,0.0,0,1.269782,103.8636,Unknown
"2024-04-27 11:42:29",Terr-AIS,0.5,188,1.269778,103.8636,Unknown
"2024-04-27 11:19:59",Terr-AIS,0.0,0,1.269775,103.8636,Unknown
"2024-04-27 11:17:00",Terr-AIS,0.2,0,1.269533,103.8637,Unknown
"2024-04-27 11:14:59",Terr-AIS,0.1,0,1.270203,103.8633,Unknown
"2024-04-27 11:11:59",Terr-AIS,9.8,237,1.271118,103.8658,Unknown
"2024-04-27 11:08:18",Terr-AIS,16.2,249,1.278617,103.8796,Unknown
"2024-04-27 11:06:17",Terr-AIS,16.4,247,1.282255,103.8881,Unknown
"2024-04-27 11:04:17",Terr-AIS,16.5,255,1.28496,103.8968,Unknown
"2024-04-27 11:01:12",Terr-AIS,16.6,247,1.289605,103.9102,Unknown
"2024-04-27 10:58:42",Terr-AIS,16.9,247,1.293018,103.9213,Unknown
"2024-04-27 10:56:41",Terr-AIS,17.2,259,1.295202,103.9305,Unknown
"2024-04-27 10:54:32",Terr-AIS,17.2,267,1.295987,103.9406,Unknown
"2024-04-27 10:51:26",Terr-AIS,16.9,274,1.297277,103.9551,Unknown
"2024-04-27 10:49:25",Terr-AIS,16.9,275,1.29812,103.9645,Unknown
"2024-04-27 10:45:26",Terr-AIS,17.0,268,1.298163,103.9831,Unknown
"2024-04-27 10:43:26",Terr-AIS,16.4,273,1.297212,103.9922,Unknown
"2024-04-27 10:39:26",Terr-AIS,16.5,265,1.297745,104.0106,Unknown
"2024-04-27 10:37:16",Terr-AIS,16.9,262,1.297995,104.0212,Unknown
"2024-04-27 10:34:56",Terr-AIS,17.1,263,1.298807,104.0315,Unknown
"2024-04-27 10:30:57",Terr-AIS,17.3,233,1.305858,104.0487,Unknown
"2024-04-27 10:26:25",Terr-AIS,10.5,240,1.315595,104.0664,Unknown
"2024-04-27 10:06:03",Terr-AIS,13.8,61,1.30904,104.0552,Unknown
"2024-04-27 09:59:54",Terr-AIS,13.9,75,1.298913,104.0344,Unknown
"2024-04-27 09:56:22",Terr-AIS,14.3,76,1.296747,104.0211,Unknown
"2024-04-27 09:50:32",Terr-AIS,14.3,64,1.291695,103.9984,Unknown
"2024-04-27 09:47:00",Terr-AIS,10.5,85,1.290205,103.9908,Unknown
"2024-04-27 09:43:38",Terr-AIS,13.8,77,1.289935,103.9779,Unknown
"2024-04-27 09:40:41",Terr-AIS,13.9,96,1.288543,103.9667,Unknown
"2024-04-27 09:38:09",Terr-AIS,13.8,87,1.288905,103.9569,Unknown
"2024-04-27 09:36:03",Terr-AIS,14.2,84,1.288633,103.9488,Unknown
"2024-04-27 09:33:16",Terr-AIS,13.5,75,1.287575,103.9381,Unknown
"2024-04-27 09:30:48",Terr-AIS,14.3,69,1.28531,103.9288,Unknown
"2024-04-27 09:28:16",Terr-AIS,14.0,82,1.28386,103.9191,Unknown
"2024-04-27 09:25:46",Terr-AIS,14.1,83,1.281897,103.9096,Unknown
